x,y,z,GuthrieZone
-17.58760501086625,7.446277394992629,4.463109404965255,A
-17.57312104293036,7.101630446837339,-5.007390370246135,B
-17.460478364566832,-0.5839431041673198,-2.1245727943860273,K
-17.470960959218434,-4.441110516547905,-4.7503964247797565,L
122.6162459667198,0.010079958296262657,0.004084715090171611,M
-17.43332737387105,-4.373971565079509,0.24922222107231484,N
-17.523588762653024,-1.5590917803763793,1.940769358082075,R
-17.567164452613877,-3.5998708339550634,5.225173890201982,S
